schedule_date,schedule_season,schedule_week,team_home,team_away,stadium,team_favorite_id,spread_favorite,over_under_line,weather_detail,weather_temperature,weather_wind_mph,weather_humidity,score_home,score_away,stadium_neutral,schedule_playoff,game_id,,,,,
12/18/1966,1966,15,CHI,MIN,Wrigley Field,,,,35 degrees-  humidity 82%- wind 10 mph- wind chill 28,35,10,82,41,28,FALSE,FALSE,19661218MINCHI,,,,,
12/18/1966,1966,15,LAR,GB,Los Angeles Memorial Coliseum,,,,58 degrees-  humidity 61%- wind 8 mph,58,8,61,23,27,FALSE,FALSE,19661218GBLAR,,,,,
12/18/1966,1966,16,MIA,TEN,Orange Bowl,,,,,,,,29,28,FALSE,FALSE,19661218TENMIA,,,,,
12/18/1966,1966,15,NYG,DAL,Yankee Stadium,,,,50 degrees-  humidity 49%- wind 14 mph,50,14,49,7,17,FALSE,FALSE,19661218DALNYG,,,,,
12/18/1966,1966,16,LAC,KC,Balboa Stadium,,,,,,,,17,27,FALSE,FALSE,19661218KCLAC,,,,,
12/18/1966,1966,15,SF,IND,Kezar Stadium,,,,46 degrees-  humidity 86%- wind 7 mph,46,7,86,14,30,FALSE,FALSE,19661218INDSF,,,,,
12/18/1966,1966,15,WAS,PHI,RFK Memorial Stadium,,,,44 degrees-  humidity 66%- wind 8 mph,44,8,66,28,37,FALSE,FALSE,19661218PHIWAS,,,,,
01/01/1967,1966,Conference,BUF,KC,War Memorial Stadium,,,,,,,,7,31,FALSE,TRUE,19670101KCBUF,,,,,
01/01/1967,1966,Conference,DAL,GB,Cotton Bowl,,,,40 degrees-  humidity 75%- wind 8 mph,40,8,75,27,34,FALSE,TRUE,19670101GBDAL,,,,,
01/15/1967,1966,Superbowl,GB,KC,Los Angeles Memorial Coliseum,GB,-14,,54 degrees-  humidity 90%- wind 7 mph,54,7,90,35,10,TRUE,TRUE,19670115KCGB,,,,,
09/03/1967,1967,1,DEN,NE,Mile High Stadium,,,,,,,,26,21,FALSE,FALSE,19670903NEDEN,,,,,
09/09/1967,1967,2,TEN,KC,Rice Stadium,,,,,,,,20,25,FALSE,FALSE,19670909KCTEN,,,,,
09/09/1967,1967,2,LAC,NE,Qualcomm Stadium,,,,,,,,28,14,FALSE,FALSE,19670909NELAC,,,,,
09/10/1967,1967,2,BUF,NYJ,War Memorial Stadium,,,,,,,,20,17,FALSE,FALSE,19670910NYJBUF,,,,,
09/10/1967,1967,2,OAK,DEN,Oakland Coliseum,,,,,,,,51,0,FALSE,FALSE,19670910DENOAK,,,,,
09/17/1967,1967,1,IND,ATL,Memorial Stadium (Baltimore),,,,70 degrees-  humidity 80%- wind 12 mph,70,12,80,38,31,FALSE,FALSE,19670917ATLIND,,,,,
09/17/1967,1967,3,BUF,TEN,War Memorial Stadium,,,,,,,,3,20,FALSE,FALSE,19670917TENBUF,,,,,
09/17/1967,1967,1,CLE,DAL,Cleveland Municipal Stadium,,,,68 degrees-  humidity 71%- wind 7 mph,68,7,71,14,21,FALSE,FALSE,19670917DALCLE,,,,,
09/17/1967,1967,1,GB,DET,Lambeau Field,,,,69 degrees-  humidity 77%- wind 6 mph,69,6,77,17,17,FALSE,FALSE,19670917DETGB,,,,,
09/17/1967,1967,3,MIA,DEN,Orange Bowl,,,,,,,,35,21,FALSE,FALSE,19670917DENMIA,,,,,
09/17/1967,1967,1,MIN,SF,Metropolitan Stadium,,,,67 degrees-  humidity 79%- wind 6 mph,67,6,79,21,27,FALSE,FALSE,19670917SFMIN,,,,,
09/17/1967,1967,1,NO,LAR,Tulane Stadium,,,,75 degrees-  humidity 66%- wind 7 mph,75,7,66,13,27,FALSE,FALSE,19670917LARNO,,,,,
09/17/1967,1967,3,OAK,NE,Oakland Coliseum,,,,,,,,35,7,FALSE,FALSE,19670917NEOAK,,,,,
09/17/1967,1967,1,PHI,WAS,Franklin Field,,,,69 degrees-  humidity 78%- wind 12 mph,69,12,78,35,24,FALSE,FALSE,19670917WASPHI,,,,,
09/17/1967,1967,1,PIT,CHI,Pitt Stadium,,,,71 degrees-  humidity 71%- wind 5 mph,71,5,71,41,13,FALSE,FALSE,19670917CHIPIT,,,,,
09/17/1967,1967,1,ARI,NYG,Busch Memorial Stadium,,,,72 degrees-  humidity 90%- wind 5 mph,72,5,90,20,37,FALSE,FALSE,19670917NYGARI,,,,,
09/22/1967,1967,2,LAR,MIN,Los Angeles Memorial Coliseum,,,,70 degrees-  humidity 72%- wind 11 mph,70,11,72,39,3,FALSE,FALSE,19670922MINLAR,,,,,
09/24/1967,1967,4,BUF,NE,War Memorial Stadium,,,,,,,,0,23,FALSE,FALSE,19670924NEBUF,,,,,
09/24/1967,1967,2,DAL,NYG,Cotton Bowl,,,,77 degrees-  humidity 65%- wind 4 mph,77,4,65,38,24,FALSE,FALSE,19670924NYGDAL,,,,,
09/24/1967,1967,4,DEN,NYJ,Mile High Stadium,,,,,,,,24,38,FALSE,FALSE,19670924NYJDEN,,,,,
09/24/1967,1967,2,DET,CLE,Tiger Stadium,,,,55 degrees-  humidity 57%- wind 14 mph,55,14,57,31,14,FALSE,FALSE,19670924CLEDET,,,,,
09/24/1967,1967,2,GB,CHI,Lambeau Field,,,,49 degrees-  humidity 60%- wind 9 mph,49,9,60,13,10,FALSE,FALSE,19670924CHIGB,,,,,
09/24/1967,1967,4,MIA,KC,Orange Bowl,,,,,,,,0,24,FALSE,FALSE,19670924KCMIA,,,,,
09/24/1967,1967,2,NO,WAS,Tulane Stadium,,,,72 degrees-  humidity 63%- wind 6 mph,72,6,63,10,30,FALSE,FALSE,19670924WASNO,,,,,
09/24/1967,1967,2,PHI,IND,Franklin Field,,,,54 degrees-  humidity 73%- wind 11 mph,54,11,73,6,38,FALSE,FALSE,19670924INDPHI,,,,,
09/24/1967,1967,2,PIT,ARI,Pitt Stadium,,,,54 degrees-  humidity 63%- wind 14 mph,54,14,63,14,28,FALSE,FALSE,19670924ARIPIT,,,,,
09/24/1967,1967,4,LAC,TEN,Qualcomm Stadium,,,,,,,,13,3,FALSE,FALSE,19670924TENLAC,,,,,
09/24/1967,1967,2,SF,ATL,Kezar Stadium,,,,62 degrees-  humidity 78%- wind 14 mph,62,14,78,38,7,FALSE,FALSE,19670924ATLSF,,,,,
10/01/1967,1967,3,IND,SF,Memorial Stadium (Baltimore),,,,56 degrees-  humidity 64%- wind 12 mph,56,12,64,41,7,FALSE,FALSE,19671001SFIND,,,,,
10/01/1967,1967,5,BUF,LAC,War Memorial Stadium,,,,,,,,17,37,FALSE,FALSE,19671001LACBUF,,,,,
10/01/1967,1967,3,DAL,LAR,Cotton Bowl,,,,71 degrees-  humidity 57%- wind 12 mph,71,12,57,13,35,FALSE,FALSE,19671001LARDAL,,,,,
10/01/1967,1967,3,GB,ATL,Lambeau Field,,,,53 degrees-  humidity 81%- wind 8 mph,53,8,81,23,0,FALSE,FALSE,19671001ATLGB,,,,,
10/01/1967,1967,5,TEN,DEN,Rice Stadium,,,,,,,,10,6,FALSE,FALSE,19671001DENTEN,,,,,
10/01/1967,1967,3,MIN,CHI,Metropolitan Stadium,,,,65 degrees-  humidity 56%- wind 15 mph,65,15,56,7,17,FALSE,FALSE,19671001CHIMIN,,,,,
10/01/1967,1967,3,NO,CLE,Tulane Stadium,,,,61 degrees-  humidity 68%- wind 8 mph,61,8,68,7,42,FALSE,FALSE,19671001CLENO,,,,,
10/01/1967,1967,5,NYJ,MIA,Shea Stadium,,,,,,,,29,7,FALSE,FALSE,19671001MIANYJ,,,,,
10/01/1967,1967,5,OAK,KC,Oakland Coliseum,,,,,,,,23,21,FALSE,FALSE,19671001KCOAK,,,,,
10/01/1967,1967,3,PHI,PIT,Franklin Field,,,,58 degrees-  humidity 64%- wind 11 mph,58,11,64,34,24,FALSE,FALSE,19671001PITPHI,,,,,
10/01/1967,1967,3,ARI,DET,Busch Memorial Stadium,,,,68 degrees-  humidity 62%- wind 12 mph,68,12,62,38,28,FALSE,FALSE,19671001DETARI,,,,,
10/01/1967,1967,3,WAS,NYG,RFK Memorial Stadium,,,,56 degrees-  humidity 66%- wind 9 mph,56,9,66,38,34,FALSE,FALSE,19671001NYGWAS,,,,,
10/07/1967,1967,4,CLE,PIT,Cleveland Municipal Stadium,,,,50 degrees-  humidity 72%- wind 9 mph,50,9,72,21,10,FALSE,FALSE,19671007PITCLE,,,,,
10/07/1967,1967,6,NYJ,OAK,Shea Stadium,,,,,,,,27,14,FALSE,FALSE,19671007OAKNYJ,,,,,
10/08/1967,1967,4,ATL,PHI,Atlanta-Fulton County Stadium,,,,61 degrees-  humidity 88%- wind 12 mph,61,12,88,7,38,FALSE,FALSE,19671008PHIATL,,,,,
10/08/1967,1967,4,CHI,IND,Wrigley Field,,,,61 degrees-  humidity 78%- wind 12 mph,61,12,78,3,24,FALSE,FALSE,19671008INDCHI,,,,,
10/08/1967,1967,6,DEN,BUF,Mile High Stadium,,,,,,,,16,17,FALSE,FALSE,19671008BUFDEN,,,,,
10/08/1967,1967,4,DET,GB,Tiger Stadium,,,,60 degrees-  humidity 82%- wind 14 mph,60,14,82,17,27,FALSE,FALSE,19671008GBDET,,,,,
10/08/1967,1967,6,KC,MIA,Kansas City Municipal Stadium,,,,,,,,41,0,FALSE,FALSE,19671008MIAKC,,,,,
10/08/1967,1967,4,LAR,SF,Los Angeles Memorial Coliseum,,,,72 degrees-  humidity 33%- wind 9 mph,72,9,33,24,27,FALSE,FALSE,19671008SFLAR,,,,,
10/08/1967,1967,4,MIN,ARI,Metropolitan Stadium,,,,44 degrees-  humidity 93%- wind 15 mph,44,15,93,24,34,FALSE,FALSE,19671008ARIMIN,,,,,
10/08/1967,1967,4,NYG,NO,Yankee Stadium,,,,55 degrees-  humidity 60%- wind 10 mph,55,10,60,27,21,FALSE,FALSE,19671008NONYG,,,,,
10/08/1967,1967,6,LAC,NE,Qualcomm Stadium,,,,,,,,31,31,FALSE,FALSE,19671008NELAC,,,,,
10/08/1967,1967,4,WAS,DAL,RFK Memorial Stadium,,,,57 degrees-  humidity 86%- wind 7 mph,57,7,86,14,17,FALSE,FALSE,19671008DALWAS,,,,,
10/15/1967,1967,5,ATL,WAS,Atlanta-Fulton County Stadium,,,,67 degrees-  humidity 64%- wind 6 mph,67,6,64,20,20,FALSE,FALSE,19671015WASATL,,,,,
10/15/1967,1967,5,IND,LAR,Memorial Stadium (Baltimore),,,,55 degrees-  humidity 87%- wind 7 mph,55,7,87,24,24,FALSE,FALSE,19671015LARIND,,,,,
10/15/1967,1967,7,BUF,OAK,War Memorial Stadium,,,,,,,,20,24,FALSE,FALSE,19671015OAKBUF,,,,,
10/15/1967,1967,5,CHI,DET,Wrigley Field,,,,58 degrees-  humidity 79%- wind 8 mph,58,8,79,14,3,FALSE,FALSE,19671015DETCHI,,,,,
10/15/1967,1967,5,CLE,ARI,Cleveland Municipal Stadium,,,,59 degrees-  humidity 76%- wind 13 mph,59,13,76,20,16,FALSE,FALSE,19671015ARICLE,,,,,
10/15/1967,1967,5,DAL,NO,Cotton Bowl,,,,72 degrees-  humidity 83%- wind 13 mph,72,13,83,14,10,FALSE,FALSE,19671015NODAL,,,,,
10/15/1967,1967,5,GB,MIN,Lambeau Field,,,,56 degrees-  humidity 84%- wind 6 mph,56,6,84,7,10,FALSE,FALSE,19671015MINGB,,,,,
10/15/1967,1967,7,NE,MIA,Alumni Stadium,,,,,,,,41,10,FALSE,FALSE,19671015MIANE,,,,,
10/15/1967,1967,7,NYJ,TEN,Shea Stadium,,,,,,,,28,28,FALSE,FALSE,19671015TENNYJ,,,,,
10/15/1967,1967,5,PHI,SF,Franklin Field,,,,58 degrees-  humidity 70%- wind 6 mph,58,6,70,27,28,FALSE,FALSE,19671015SFPHI,,,,,
10/15/1967,1967,5,PIT,NYG,Pitt Stadium,,,,54 degrees-  humidity 77%- wind 6 mph,54,6,77,24,27,FALSE,FALSE,19671015NYGPIT,,,,,
10/15/1967,1967,7,LAC,KC,Qualcomm Stadium,,,,,,,,45,31,FALSE,FALSE,19671015KCLAC,,,,,
10/22/1967,1967,6,CLE,CHI,Cleveland Municipal Stadium,,,,44 degrees-  humidity 70%- wind 4 mph,44,4,70,24,0,FALSE,FALSE,19671022CHICLE,,,,,
10/22/1967,1967,8,DEN,LAC,Mile High Stadium,,,,,,,,21,38,FALSE,FALSE,19671022LACDEN,,,,,
10/22/1967,1967,6,DET,ATL,Tiger Stadium,,,,40 degrees-  humidity 68%- wind 8 mph,40,8,68,24,3,FALSE,FALSE,19671022ATLDET,,,,,
10/22/1967,1967,8,KC,TEN,Kansas City Municipal Stadium,,,,,,,,19,24,FALSE,FALSE,19671022TENKC,,,,,
10/22/1967,1967,6,LAR,WAS,Los Angeles Memorial Coliseum,,,,63 degrees-  humidity 73%- wind 10 mph,63,10,73,28,28,FALSE,FALSE,19671022WASLAR,,,,,
10/22/1967,1967,8,MIA,NYJ,Orange Bowl,,,,,,,,14,33,FALSE,FALSE,19671022NYJMIA,,,,,
10/22/1967,1967,6,MIN,IND,Metropolitan Stadium,,,,54 degrees-  humidity 51%- wind 17 mph,54,17,51,20,20,FALSE,FALSE,19671022INDMIN,,,,,
10/22/1967,1967,8,NE,OAK,Alumni Stadium,,,,,,,,14,48,FALSE,FALSE,19671022OAKNE,,,,,
10/22/1967,1967,6,NYG,GB,Yankee Stadium,,,,54 degrees-  humidity 46%- wind 10 mph,54,10,46,21,48,FALSE,FALSE,19671022GBNYG,,,,,
10/22/1967,1967,6,PIT,DAL,Pitt Stadium,,,,43 degrees-  humidity 59%- wind 5 mph,43,5,59,21,24,FALSE,FALSE,19671022DALPIT,,,,,
10/22/1967,1967,6,SF,NO,Kezar Stadium,,,,61 degrees-  humidity 87%- wind 11 mph,61,11,87,27,13,FALSE,FALSE,19671022NOSF,,,,,
10/22/1967,1967,6,ARI,PHI,Busch Memorial Stadium,,,,59 degrees-  humidity 39%- wind 12 mph,59,12,39,48,14,FALSE,FALSE,19671022PHIARI,,,,,
10/29/1967,1967,7,ATL,MIN,Atlanta-Fulton County Stadium,,,,49 degrees-  humidity 49%- wind 8 mph,49,8,49,21,20,FALSE,FALSE,19671029MINATL,,,,,
10/29/1967,1967,7,CHI,LAR,Wrigley Field,,,,42 degrees-  humidity 70%- wind 13 mph,42,13,70,17,28,FALSE,FALSE,19671029LARCHI,,,,,
10/29/1967,1967,9,TEN,BUF,Rice Stadium,,,,,,,,10,3,FALSE,FALSE,19671029BUFTEN,,,,,
10/29/1967,1967,9,KC,DEN,Kansas City Municipal Stadium,,,,,,,,52,9,FALSE,FALSE,19671029DENKC,,,,,
10/29/1967,1967,7,NO,PIT,Tulane Stadium,,,,66 degrees-  humidity 75%- wind 12 mph,66,12,75,10,14,FALSE,FALSE,19671029PITNO,,,,,
10/29/1967,1967,7,NYG,CLE,Yankee Stadium,,,,46 degrees-  humidity 47%- wind 12 mph,46,12,47,38,34,FALSE,FALSE,19671029CLENYG,,,,,
10/29/1967,1967,9,NYJ,NE,Shea Stadium,,,,,,,,30,23,FALSE,FALSE,19671029NENYJ,,,,,
10/29/1967,1967,9,OAK,LAC,Oakland Coliseum,,,,,,,,51,10,FALSE,FALSE,19671029LACOAK,,,,,
10/29/1967,1967,7,PHI,DAL,Franklin Field,,,,46 degrees-  humidity 51%- wind 8 mph,46,8,51,21,14,FALSE,FALSE,19671029DALPHI,,,,,
10/29/1967,1967,7,SF,DET,Kezar Stadium,,,,58 degrees-  humidity 52%- wind 15 mph,58,15,52,3,45,FALSE,FALSE,19671029DETSF,,,,,
10/29/1967,1967,7,WAS,IND,RFK Memorial Stadium,,,,43 degrees-  humidity 69%- wind 5 mph,43,5,69,13,17,FALSE,FALSE,19671029INDWAS,,,,,
10/30/1967,1967,7,ARI,GB,Busch Memorial Stadium,,,,60 degrees-  humidity 63%- wind 13 mph,60,13,63,23,31,FALSE,FALSE,19671030GBARI,,,,,
11/05/1967,1967,8,IND,GB,Memorial Stadium (Baltimore),,,,39 degrees-  humidity 51%- wind 15 mph,39,15,51,13,10,FALSE,FALSE,19671105GBIND,,,,,
11/05/1967,1967,10,BUF,MIA,War Memorial Stadium,,,,,,,,35,13,FALSE,FALSE,19671105MIABUF,,,,,
11/05/1967,1967,8,DAL,ATL,Cotton Bowl,,,,46 degrees-  humidity 56%- wind 6 mph,46,6,56,37,7,FALSE,FALSE,19671105ATLDAL,,,,,
11/05/1967,1967,10,DEN,OAK,Mile High Stadium,,,,,,,,17,21,FALSE,FALSE,19671105OAKDEN,,,,,
11/05/1967,1967,8,DET,CHI,Tiger Stadium,,,,32 degrees-  humidity 72%- wind 15 mph- wind chill 22,32,15,72,13,27,FALSE,FALSE,19671105CHIDET,,,,,
11/05/1967,1967,10,KC,NYJ,Kansas City Municipal Stadium,,,,,,,,42,18,FALSE,FALSE,19671105NYJKC,,,,,
11/05/1967,1967,8,MIN,NYG,Metropolitan Stadium,,,,26 degrees-  humidity 60%- wind 13 mph- wind chill 15,26,13,60,27,24,FALSE,FALSE,19671105NYGMIN,,,,,
11/05/1967,1967,10,NE,TEN,Alumni Stadium,,,,,,,,18,7,FALSE,FALSE,19671105TENNE,,,,,
11/05/1967,1967,8,NO,PHI,Tulane Stadium,,,,50 degrees-  humidity 61%- wind 12 mph,50,12,61,31,24,FALSE,FALSE,19671105PHINO,,,,,
11/05/1967,1967,8,PIT,CLE,Pitt Stadium,,,,31 degrees-  humidity 65%- wind 17 mph- wind chill 19,31,17,65,14,34,FALSE,FALSE,19671105CLEPIT,,,,,
11/05/1967,1967,8,SF,LAR,Kezar Stadium,,,,59 degrees-  humidity 79%- wind 8 mph,59,8,79,7,17,FALSE,FALSE,19671105LARSF,,,,,
11/05/1967,1967,8,WAS,ARI,RFK Memorial Stadium,,,,38 degrees-  humidity 58%- wind 12 mph- wind chill 30,38,12,58,21,27,FALSE,FALSE,19671105ARIWAS,,,,,
11/12/1967,1967,9,ATL,IND,Atlanta-Fulton County Stadium,,,,60 degrees-  humidity 58%- wind 8 mph,60,8,58,7,49,FALSE,FALSE,19671112INDATL,,,,,
11/12/1967,1967,9,CHI,NYG,Wrigley Field,,,,51 degrees-  humidity 62%- wind 15 mph,51,15,62,34,7,FALSE,FALSE,19671112NYGCHI,,,,,
11/12/1967,1967,11,DEN,TEN,Mile High Stadium,,,,,,,,18,20,FALSE,FALSE,19671112TENDEN,,,,,
11/12/1967,1967,9,GB,CLE,Lambeau Field,,,,49 degrees-  humidity 64%- wind 15 mph,49,15,64,55,7,FALSE,FALSE,19671112CLEGB,,,,,
11/12/1967,1967,9,LAR,PHI,Los Angeles Memorial Coliseum,,,,68 degrees-  humidity 65%- wind 9 mph,68,9,65,33,17,FALSE,FALSE,19671112PHILAR,,,,,
11/12/1967,1967,9,MIN,DET,Metropolitan Stadium,,,,42 degrees-  humidity 56%- wind 18 mph,42,18,56,10,10,FALSE,FALSE,19671112DETMIN,,,,,
11/12/1967,1967,11,NE,KC,Alumni Stadium,,,,,,,,10,33,FALSE,FALSE,19671112KCNE,,,,,
11/12/1967,1967,9,NO,DAL,Tulane Stadium,,,,65 degrees-  humidity 88%- wind 6 mph,65,6,88,10,27,FALSE,FALSE,19671112DALNO,,,,,
11/12/1967,1967,11,NYJ,BUF,Shea Stadium,,,,,,,,20,10,FALSE,FALSE,19671112BUFNYJ,,,,,
11/12/1967,1967,11,LAC,MIA,Qualcomm Stadium,,,,,,,,24,0,FALSE,FALSE,19671112MIALAC,,,,,
11/12/1967,1967,9,ARI,PIT,Busch Memorial Stadium,,,,55 degrees-  humidity 62%- wind 13 mph,55,13,62,14,14,FALSE,FALSE,19671112PITARI,,,,,
11/12/1967,1967,9,WAS,SF,RFK Memorial Stadium,,,,60 degrees-  humidity 52%- wind 12 mph,60,12,52,31,28,FALSE,FALSE,19671112SFWAS,,,,,
11/19/1967,1967,10,ATL,LAR,Atlanta-Fulton County Stadium,,,,46 degrees-  humidity 36%- wind 11 mph,46,11,36,3,31,FALSE,FALSE,19671119LARATL,,,,,
11/19/1967,1967,10,IND,DET,Memorial Stadium (Baltimore),,,,45 degrees-  humidity 44%- wind 24 mph,45,24,44,41,7,FALSE,FALSE,19671119DETIND,,,,,
11/19/1967,1967,12,BUF,DEN,War Memorial Stadium,,,,,,,,20,21,FALSE,FALSE,19671119DENBUF,,,,,
11/19/1967,1967,10,CHI,ARI,Wrigley Field,,,,33 degrees-  humidity 67%- wind 10 mph- wind chill 25,33,10,67,30,3,FALSE,FALSE,19671119ARICHI,,,,,
11/19/1967,1967,10,CLE,MIN,Cleveland Municipal Stadium,,,,"43 degrees  humidity 0%, no wind, wind chill 0",43,0,,14,10,FALSE,FALSE,19671119MINCLE,,,,,
11/19/1967,1967,10,DAL,WAS,Cotton Bowl,,,,55 degrees-  humidity 50%- wind 8 mph,55,8,50,20,27,FALSE,FALSE,19671119WASDAL,,,,,
11/19/1967,1967,10,GB,SF,Lambeau Field,,,,32 degrees-  humidity 63%- wind 12 mph- wind chill 22,32,12,63,13,0,FALSE,FALSE,19671119SFGB,,,,,
11/19/1967,1967,12,KC,LAC,Kansas City Municipal Stadium,,,,,,,,16,17,FALSE,FALSE,19671119LACKC,,,,,
11/19/1967,1967,12,NE,NYJ,Alumni Stadium,,,,,,,,24,29,FALSE,FALSE,19671119NYJNE,,,,,
11/19/1967,1967,10,NYG,PIT,Yankee Stadium,,,,43 degrees-  humidity 52%- wind 20 mph,43,20,52,28,20,FALSE,FALSE,19671119PITNYG,,,,,
11/19/1967,1967,12,OAK,MIA,Oakland Coliseum,,,,,,,,31,17,FALSE,FALSE,19671119MIAOAK,,,,,
11/19/1967,1967,10,PHI,NO,Franklin Field,,,,44 degrees-  humidity 53%- wind 18 mph,44,18,53,48,21,FALSE,FALSE,19671119NOPHI,,,,,
11/23/1967,1967,11,DAL,ARI,Cotton Bowl,,,,57 degrees-  humidity 55%- wind 12 mph,57,12,55,46,21,FALSE,FALSE,19671123ARIDAL,,,,,
11/23/1967,1967,11,DET,LAR,Tiger Stadium,,,,33 degrees-  humidity 73%- wind 11 mph- wind chill 24,33,11,73,7,31,FALSE,FALSE,19671123LARDET,,,,,
11/23/1967,1967,13,KC,OAK,Kansas City Municipal Stadium,,,,,,,,22,44,FALSE,FALSE,19671123OAKKC,,,,,
11/23/1967,1967,13,LAC,DEN,Qualcomm Stadium,,,,,,,,24,20,FALSE,FALSE,19671123DENLAC,,,,,
11/26/1967,1967,11,CHI,GB,Wrigley Field,,,,39 degrees-  humidity 72%- wind 14 mph- wind chill 30,39,14,72,13,17,FALSE,FALSE,19671126GBCHI,,,,,
11/26/1967,1967,11,CLE,WAS,Cleveland Municipal Stadium,,,,46 degrees-  humidity 59%- wind 15 mph,46,15,59,42,37,FALSE,FALSE,19671126WASCLE,,,,,
11/26/1967,1967,13,TEN,NE,Rice Stadium,,,,,,,,27,6,FALSE,FALSE,19671126NETEN,,,,,
11/26/1967,1967,13,MIA,BUF,Orange Bowl,,,,,,,,17,14,FALSE,FALSE,19671126BUFMIA,,,,,
11/26/1967,1967,11,NO,ATL,Tulane Stadium,,,,72 degrees-  humidity 84%- wind 10 mph,72,10,84,27,24,FALSE,FALSE,19671126ATLNO,,,,,
11/26/1967,1967,11,NYG,PHI,Yankee Stadium,,,,48 degrees-  humidity 56%- wind 14 mph,48,14,56,44,7,FALSE,FALSE,19671126PHINYG,,,,,
11/26/1967,1967,11,PIT,MIN,Pitt Stadium,,,,41 degrees-  humidity 70%- wind 11 mph,41,11,70,27,41,FALSE,FALSE,19671126MINPIT,,,,,
11/26/1967,1967,11,SF,IND,Kezar Stadium,,,,55 degrees-  humidity 43%- wind 12 mph,55,12,43,9,26,FALSE,FALSE,19671126INDSF,,,,,
12/03/1967,1967,12,IND,DAL,Memorial Stadium (Baltimore),,,,37 degrees-  humidity 90%- wind 12 mph- wind chill 30,37,12,90,23,17,FALSE,FALSE,19671203DALIND,,,,,
12/03/1967,1967,12,CLE,NYG,Cleveland Municipal Stadium,,,,39 degrees-  humidity 73%- wind 15 mph,39,15,73,24,14,FALSE,FALSE,19671203NYGCLE,,,,,
12/03/1967,1967,12,DET,PIT,Tiger Stadium,,,,34 degrees-  humidity 76%- wind 12 mph- wind chill 25,34,12,76,14,24,FALSE,FALSE,19671203PITDET,,,,,
12/03/1967,1967,14,TEN,MIA,Rice Stadium,,,,,,,,17,14,FALSE,FALSE,19671203MIATEN,,,,,
12/03/1967,1967,14,KC,BUF,Kansas City Municipal Stadium,,,,,,,,23,13,FALSE,FALSE,19671203BUFKC,,,,,
12/03/1967,1967,12,LAR,ATL,Los Angeles Memorial Coliseum,,,,56 degrees-  humidity 43%- wind 8 mph,56,8,43,20,3,FALSE,FALSE,19671203ATLLAR,,,,,
12/03/1967,1967,12,MIN,GB,Metropolitan Stadium,,,,25 degrees-  humidity 79%- wind 8 mph- wind chill 16,25,8,79,27,30,FALSE,FALSE,19671203GBMIN,,,,,
12/03/1967,1967,14,NYJ,DEN,Shea Stadium,,,,,,,,24,33,FALSE,FALSE,19671203DENNYJ,,,,,
12/03/1967,1967,14,LAC,OAK,Qualcomm Stadium,,,,,,,,21,41,FALSE,FALSE,19671203OAKLAC,,,,,
12/03/1967,1967,12,SF,CHI,Kezar Stadium,,,,53 degrees-  humidity 82%- wind 13 mph,53,13,82,14,28,FALSE,FALSE,19671203CHISF,,,,,
12/03/1967,1967,12,ARI,NO,Busch Memorial Stadium,,,,34 degrees-  humidity 86%- wind 16 mph- wind chill 24,34,16,86,31,20,FALSE,FALSE,19671203NOARI,,,,,
12/03/1967,1967,12,WAS,PHI,RFK Memorial Stadium,,,,36 degrees-  humidity 93%- wind 9 mph- wind chill 29,36,9,93,35,35,FALSE,FALSE,19671203PHIWAS,,,,,
12/09/1967,1967,13,LAR,GB,Los Angeles Memorial Coliseum,,,,55 degrees-  humidity 53%- wind 7 mph,55,7,53,27,24,FALSE,FALSE,19671209GBLAR,,,,,
12/09/1967,1967,15,NE,BUF,Alumni Stadium,,,,,,,,16,44,FALSE,FALSE,19671209BUFNE,,,,,
12/10/1967,1967,13,ATL,SF,Atlanta-Fulton County Stadium,,,,61 degrees-  humidity 87%- wind 13 mph,61,13,87,28,34,FALSE,FALSE,19671210SFATL,,,,,
12/10/1967,1967,13,IND,NO,Memorial Stadium (Baltimore),,,,40 degrees-  humidity 78%- wind 14 mph,40,14,78,30,10,FALSE,FALSE,19671210NOIND,,,,,
12/10/1967,1967,13,CHI,MIN,Wrigley Field,,,,37 degrees-  humidity 94%- wind 15 mph- wind chill 28,37,15,94,10,10,FALSE,FALSE,19671210MINCHI,,,,,
12/10/1967,1967,13,DAL,PHI,Cotton Bowl,,,,44 degrees-  humidity 72%- wind 18 mph,44,18,72,38,17,FALSE,FALSE,19671210PHIDAL,,,,,
12/10/1967,1967,15,TEN,OAK,Rice Stadium,,,,,,,,7,19,FALSE,FALSE,19671210OAKTEN,,,,,
12/10/1967,1967,15,MIA,LAC,Orange Bowl,,,,,,,,41,24,FALSE,FALSE,19671210LACMIA,,,,,
12/10/1967,1967,13,NYG,DET,Yankee Stadium,,,,36 degrees-  humidity 53%- wind 14 mph- wind chill 27,36,14,53,7,30,FALSE,FALSE,19671210DETNYG,,,,,
12/10/1967,1967,15,NYJ,KC,Shea Stadium,,,,,,,,7,21,FALSE,FALSE,19671210KCNYJ,,,,,
12/10/1967,1967,13,PIT,WAS,Pitt Stadium,,,,42 degrees-  humidity 74%- wind 14 mph,42,14,74,10,15,FALSE,FALSE,19671210WASPIT,,,,,
12/10/1967,1967,13,ARI,CLE,Busch Memorial Stadium,,,,43 degrees-  humidity 100%- wind 10 mph,43,10,10,16,20,FALSE,FALSE,19671210CLEARI,,,,,
12/16/1967,1967,16,TEN,LAC,Rice Stadium,,,,,,,,24,17,FALSE,FALSE,19671216LACTEN,,,,,
